timestamp,voltaje
0.006,2.630
0.013,2.624
0.019,2.621
0.025,2.618
0.031,2.618
0.037,2.618
0.043,2.617
0.050,2.617
0.056,2.618
0.062,2.617
0.068,2.617
0.074,2.618
0.080,2.617
0.087,2.617
0.093,2.618
0.099,2.618
0.105,2.617
0.111,2.617
0.117,2.618
0.123,2.617
0.130,2.617
0.136,2.618
0.142,2.617
0.148,2.617
0.154,2.618
0.160,2.618
0.166,2.617
0.173,2.618
0.179,2.618
0.185,2.617
0.191,2.618
0.197,2.618
0.203,2.617
0.209,2.618
0.215,2.619
0.222,2.618
0.228,2.618
0.234,2.619
0.240,2.618
0.247,2.618
0.253,2.619
0.259,2.619
0.265,2.618
0.271,2.619
0.278,2.619
0.284,2.618
0.290,2.618
0.296,2.619
0.302,2.618
0.308,2.618
0.314,2.619
0.321,2.618
0.327,2.618
0.333,2.619
0.338,2.618
0.344,2.617
0.350,2.618
0.356,2.618
0.361,2.617
0.367,2.617
0.373,2.618
0.379,2.618
0.385,2.617
0.390,2.618
0.396,2.618
0.402,2.617
0.408,2.617
0.414,2.618
0.419,2.618
0.425,2.617
0.431,2.618
0.438,2.619
0.444,2.618
0.450,2.619
0.456,2.620
0.462,2.619
0.468,2.619
0.474,2.620
0.481,2.619
0.487,2.619
0.493,2.620
0.499,2.619
0.505,2.619
0.511,2.620
0.517,2.620
0.524,2.619
0.530,2.619
0.536,2.620
0.542,2.619
0.548,2.619
0.554,2.620
0.560,2.619
0.566,2.619
0.573,2.620
0.579,2.620
0.585,2.619
0.591,2.620
0.597,2.620
0.603,2.619
0.609,2.620
0.616,2.621
0.622,2.620
0.628,2.620
0.634,2.621
0.640,2.620
0.646,2.620
0.652,2.621
0.658,2.620
0.665,2.619
0.671,2.620
0.677,2.621
0.683,2.620
0.689,2.620
0.695,2.621
0.701,2.620
0.707,2.620
0.714,2.621
0.720,2.620
0.726,2.620
0.732,2.621
0.738,2.621
0.744,2.620
0.750,2.621
0.757,2.621
0.763,2.620
0.769,2.621
0.775,2.621
0.781,2.620
0.787,2.620
0.793,2.622
0.799,2.621
0.806,2.621
0.812,2.622
0.818,2.621
0.824,2.621
0.830,2.622
0.836,2.622
0.842,2.621
0.848,2.621
0.855,2.622
0.861,2.621
0.867,2.621
0.873,2.622
0.879,2.621
0.885,2.621
0.891,2.622
0.897,2.622
0.904,2.621
0.910,2.622
0.916,2.622
0.922,2.621
0.928,2.622
0.934,2.622
0.940,2.621
0.947,2.621
0.953,2.622
0.959,2.622
0.965,2.621
0.971,2.622
0.977,2.622
0.983,2.621
0.989,2.622
0.996,2.623
1.002,2.622
1.008,2.622
1.014,2.623
1.020,2.622
1.026,2.622
1.032,2.623
1.039,2.622
1.045,2.622
1.051,2.623
1.057,2.623
1.063,2.622
1.069,2.623
1.076,2.623
1.082,2.622
1.088,2.622
1.094,2.623
1.100,2.622
