timestamp,voltaje
2025-09-04 16:46:57,2.912
2025-09-04 16:46:57,3.149
2025-09-04 16:46:57,2.949
2025-09-04 16:46:57,2.875
2025-09-04 16:46:57,3.142
2025-09-04 16:46:57,3.048
2025-09-04 16:46:57,2.858
2025-09-04 16:46:57,3.095
2025-09-04 16:46:57,3.113
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,2.989
2025-09-04 16:46:57,3.141
2025-09-04 16:46:57,2.922
2025-09-04 16:46:57,2.874
2025-09-04 16:46:57,3.136
2025-09-04 16:46:57,3.076
2025-09-04 16:46:57,2.853
2025-09-04 16:46:57,3.019
2025-09-04 16:46:57,3.137
2025-09-04 16:46:57,2.898
2025-09-04 16:46:57,2.887
2025-09-04 16:46:57,3.142
2025-09-04 16:46:57,3.050
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.051
2025-09-04 16:46:57,3.133
2025-09-04 16:46:57,2.879
2025-09-04 16:46:57,2.938
2025-09-04 16:46:57,3.146
2025-09-04 16:46:57,2.934
2025-09-04 16:46:57,2.880
2025-09-04 16:46:57,3.145
2025-09-04 16:46:57,3.029
2025-09-04 16:46:57,2.861
2025-09-04 16:46:57,3.110
2025-09-04 16:46:57,3.103
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.027
2025-09-04 16:46:57,3.135
2025-09-04 16:46:57,2.871
2025-09-04 16:46:57,2.937
2025-09-04 16:46:57,3.144
2025-09-04 16:46:57,2.927
2025-09-04 16:46:57,2.884
2025-09-04 16:46:57,3.147
2025-09-04 16:46:57,3.016
2025-09-04 16:46:57,2.862
2025-09-04 16:46:57,3.117
2025-09-04 16:46:57,3.094
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.045
2025-09-04 16:46:57,3.133
2025-09-04 16:46:57,2.865
2025-09-04 16:46:57,2.951
2025-09-04 16:46:57,3.145
2025-09-04 16:46:57,2.916
2025-09-04 16:46:57,2.889
2025-09-04 16:46:57,3.148
2025-09-04 16:46:57,3.009
2025-09-04 16:46:57,2.864
2025-09-04 16:46:57,3.123
2025-09-04 16:46:57,3.091
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.049
2025-09-04 16:46:57,3.133
2025-09-04 16:46:57,2.864
2025-09-04 16:46:57,2.954
2025-09-04 16:46:57,3.146
2025-09-04 16:46:57,2.918
2025-09-04 16:46:57,2.887
2025-09-04 16:46:57,3.148
2025-09-04 16:46:57,3.012
2025-09-04 16:46:57,2.863
2025-09-04 16:46:57,3.123
2025-09-04 16:46:57,3.092
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.051
2025-09-04 16:46:57,3.133
2025-09-04 16:46:57,2.863
2025-09-04 16:46:57,2.956
2025-09-04 16:46:57,3.145
2025-09-04 16:46:57,2.915
2025-09-04 16:46:57,2.889
2025-09-04 16:46:57,3.149
2025-09-04 16:46:57,3.006
2025-09-04 16:46:57,2.864
2025-09-04 16:46:57,3.124
2025-09-04 16:46:57,3.089
2025-09-04 16:46:57,2.854
2025-09-04 16:46:57,3.054
2025-09-04 16:46:57,3.132
2025-09-04 16:46:57,2.862
2025-09-04 16:46:57,2.960
2025-09-04 16:46:57,3.145
2025-09-04 16:46:57,2.909
2025-09-04 16:46:57,2.893
2025-09-04 16:46:57,3.148
2025-09-04 16:46:57,2.999
2025-09-04 16:46:57,2.864
2025-09-04 16:46:57,3.129
2025-09-04 16:46:57,3.082
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.063
2025-09-04 16:46:57,3.130
2025-09-04 16:46:57,2.860
2025-09-04 16:46:57,2.968
2025-09-04 16:46:57,3.144
2025-09-04 16:46:57,2.905
2025-09-04 16:46:57,2.896
2025-09-04 16:46:57,3.149
2025-09-04 16:46:57,2.991
2025-09-04 16:46:57,2.866
2025-09-04 16:46:57,3.131
2025-09-04 16:46:57,3.079
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.066
2025-09-04 16:46:57,3.129
2025-09-04 16:46:57,2.860
2025-09-04 16:46:57,2.969
2025-09-04 16:46:57,3.144
2025-09-04 16:46:57,2.905
2025-09-04 16:46:57,2.895
2025-09-04 16:46:57,3.149
2025-09-04 16:46:57,2.996
2025-09-04 16:46:57,2.865
2025-09-04 16:46:57,3.129
2025-09-04 16:46:57,3.081
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.063
2025-09-04 16:46:57,3.130
2025-09-04 16:46:57,2.860
2025-09-04 16:46:57,2.966
2025-09-04 16:46:57,3.144
2025-09-04 16:46:57,2.907
2025-09-04 16:46:57,2.894
2025-09-04 16:46:57,3.149
2025-09-04 16:46:57,2.998
2025-09-04 16:46:57,2.864
2025-09-04 16:46:57,3.127
2025-09-04 16:46:57,3.085
2025-09-04 16:46:57,2.855
2025-09-04 16:46:57,3.058
2025-09-04 16:46:57,3.131
2025-09-04 16:46:57,2.861
2025-09-04 16:46:57,2.962
2025-09-04 16:46:57,3.144
2025-09-04 16:46:57,2.909
2025-09-04 16:46:57,2.893
2025-09-04 16:46:57,3.148
2025-09-04 16:46:58,3.001
2025-09-04 16:46:58,2.864
2025-09-04 16:46:58,3.125
2025-09-04 16:46:58,3.087
2025-09-04 16:46:58,2.855
2025-09-04 16:46:58,3.053
2025-09-04 16:46:58,3.132
2025-09-04 16:46:58,2.863
2025-09-04 16:46:58,2.959
2025-09-04 16:46:58,3.145
2025-09-04 16:46:58,2.912
2025-09-04 16:46:58,2.904
2025-09-04 16:46:58,3.149
2025-09-04 16:46:58,2.982
2025-09-04 16:46:58,2.867
2025-09-04 16:46:58,3.134
2025-09-04 16:46:58,3.072
2025-09-04 16:46:58,2.856
2025-09-04 16:46:58,3.072
2025-09-04 16:46:58,3.127
2025-09-04 16:46:58,2.858
2025-09-04 16:46:58,2.976
2025-09-04 16:46:58,3.142
2025-09-04 16:46:58,2.897
2025-09-04 16:46:58,2.902
2025-09-04 16:46:58,3.148
2025-09-04 16:46:58,2.983
2025-09-04 16:46:58,2.866
2025-09-04 16:46:58,3.132
2025-09-04 16:46:58,3.074
2025-09-04 16:46:58,2.855
2025-09-04 16:46:58,3.070
2025-09-04 16:46:58,3.127
2025-09-04 16:46:58,2.858
2025-09-04 16:46:58,2.974
2025-09-04 16:46:58,3.142
2025-09-04 16:46:58,2.899
2025-09-04 16:46:58,2.899
2025-09-04 16:46:58,3.148
2025-09-04 16:46:58,2.987
2025-09-04 16:46:58,2.866
2025-09-04 16:46:58,3.131
2025-09-04 16:46:58,3.077
2025-09-04 16:46:58,2.855
2025-09-04 16:46:58,3.066
2025-09-04 16:46:58,3.128
2025-09-04 16:46:58,2.859
2025-09-04 16:46:58,2.971
2025-09-04 16:46:58,3.143
2025-09-04 16:46:58,2.901
2025-09-04 16:46:58,2.898
2025-09-04 16:46:58,3.148
2025-09-04 16:46:58,2.988
2025-09-04 16:46:58,2.865
2025-09-04 16:46:58,3.130
2025-09-04 16:46:58,3.078
2025-09-04 16:46:58,2.855
2025-09-04 16:46:58,3.066
2025-09-04 16:46:58,3.128
2025-09-04 16:46:58,2.859
2025-09-04 16:46:58,2.970
2025-09-04 16:46:58,3.143
2025-09-04 16:46:58,2.903
2025-09-04 16:46:58,2.895
2025-09-04 16:46:58,3.148
2025-09-04 16:46:58,2.994
2025-09-04 16:46:58,2.864
2025-09-04 16:46:58,3.128
2025-09-04 16:46:58,3.082
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.060
2025-09-04 16:46:58,3.130
2025-09-04 16:46:58,2.860
2025-09-04 16:46:58,2.964
2025-09-04 16:46:58,3.144
2025-09-04 16:46:58,2.908
2025-09-04 16:46:58,2.892
2025-09-04 16:46:58,3.148
2025-09-04 16:46:58,3.000
2025-09-04 16:46:58,2.863
2025-09-04 16:46:58,3.125
2025-09-04 16:46:58,3.086
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.056
2025-09-04 16:46:58,3.131
2025-09-04 16:46:58,2.861
2025-09-04 16:46:58,2.959
2025-09-04 16:46:58,3.144
2025-09-04 16:46:58,2.912
2025-09-04 16:46:58,2.889
2025-09-04 16:46:58,3.148
2025-09-04 16:46:58,3.004
2025-09-04 16:46:58,2.863
2025-09-04 16:46:58,3.124
2025-09-04 16:46:58,3.088
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.053
2025-09-04 16:46:58,3.131
2025-09-04 16:46:58,2.862
2025-09-04 16:46:58,2.957
2025-09-04 16:46:58,3.144
2025-09-04 16:46:58,2.914
2025-09-04 16:46:58,2.888
2025-09-04 16:46:58,3.147
2025-09-04 16:46:58,3.007
2025-09-04 16:46:58,2.863
2025-09-04 16:46:58,3.123
2025-09-04 16:46:58,3.089
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.052
2025-09-04 16:46:58,3.131
2025-09-04 16:46:58,2.862
2025-09-04 16:46:58,2.957
2025-09-04 16:46:58,3.144
2025-09-04 16:46:58,2.913
2025-09-04 16:46:58,2.889
2025-09-04 16:46:58,3.148
2025-09-04 16:46:58,3.006
2025-09-04 16:46:58,2.863
2025-09-04 16:46:58,3.122
2025-09-04 16:46:58,3.090
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.050
2025-09-04 16:46:58,3.132
2025-09-04 16:46:58,2.863
2025-09-04 16:46:58,2.954
2025-09-04 16:46:58,3.144
2025-09-04 16:46:58,2.917
2025-09-04 16:46:58,2.887
2025-09-04 16:46:58,3.147
2025-09-04 16:46:58,3.011
2025-09-04 16:46:58,2.862
2025-09-04 16:46:58,3.121
2025-09-04 16:46:58,3.092
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.047
2025-09-04 16:46:58,3.132
2025-09-04 16:46:58,2.864
2025-09-04 16:46:58,2.952
2025-09-04 16:46:58,3.145
2025-09-04 16:46:58,2.918
2025-09-04 16:46:58,2.886
2025-09-04 16:46:58,3.147
2025-09-04 16:46:58,3.012
2025-09-04 16:46:58,2.862
2025-09-04 16:46:58,3.119
2025-09-04 16:46:58,3.095
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.043
2025-09-04 16:46:58,3.133
2025-09-04 16:46:58,2.865
2025-09-04 16:46:58,2.948
2025-09-04 16:46:58,3.145
2025-09-04 16:46:58,2.923
2025-09-04 16:46:58,2.883
2025-09-04 16:46:58,3.147
2025-09-04 16:46:58,3.019
2025-09-04 16:46:58,2.861
2025-09-04 16:46:58,3.115
2025-09-04 16:46:58,3.099
2025-09-04 16:46:58,2.854
2025-09-04 16:46:58,3.035
2025-09-04 16:46:59,3.134
2025-09-04 16:46:59,2.868
2025-09-04 16:46:59,2.940
