timestamp,voltaje
0.006,1.060
0.013,1.059
0.019,1.059
0.025,1.060
0.031,1.060
0.037,1.061
0.043,1.062
0.050,1.062
0.056,1.063
0.062,1.064
0.068,1.065
0.074,1.066
0.080,1.067
0.086,1.068
0.093,1.069
0.099,1.070
0.105,1.071
0.111,1.072
0.117,1.073
0.123,1.074
0.130,1.075
0.136,1.076
0.142,1.077
0.148,1.078
0.154,1.079
0.160,1.080
0.166,1.081
0.173,1.082
0.179,1.083
0.185,1.084
0.191,1.084
0.197,1.085
0.203,1.086
0.209,1.087
0.216,1.088
0.222,1.089
0.228,1.089
0.234,1.090
0.240,1.091
0.246,1.091
0.252,1.092
0.259,1.093
0.265,1.093
0.271,1.094
0.277,1.095
0.283,1.096
0.289,1.096
0.296,1.097
0.302,1.098
0.308,1.098
0.314,1.099
0.320,1.100
0.326,1.100
0.332,1.101
0.339,1.102
0.345,1.102
0.351,1.103
0.357,1.104
0.363,1.105
0.369,1.105
0.375,1.106
0.382,1.107
0.388,1.107
0.394,1.108
0.400,1.109
0.406,1.110
0.412,1.110
0.418,1.111
0.424,1.112
0.431,1.112
0.437,1.113
0.443,1.114
0.449,1.115
0.455,1.116
0.461,1.116
0.467,1.117
0.474,1.118
0.480,1.119
0.486,1.119
0.492,1.120
0.499,1.121
0.505,1.122
0.511,1.123
0.517,1.123
0.522,1.124
0.528,1.124
0.534,1.125
0.540,1.126
0.546,1.127
0.551,1.127
0.557,1.128
0.563,1.129
0.569,1.130
0.575,1.130
0.580,1.131
0.586,1.132
0.592,1.133
0.598,1.133
0.604,1.134
0.610,1.135
0.616,1.136
0.622,1.137
0.629,1.138
0.635,1.139
0.641,1.140
0.647,1.140
0.653,1.141
0.659,1.142
0.666,1.143
0.672,1.143
0.678,1.145
0.684,1.145
0.690,1.146
0.696,1.147
0.702,1.148
0.709,1.148
0.715,1.149
0.721,1.149
0.727,1.150
0.733,1.150
0.739,1.151
0.746,1.151
0.752,1.152
0.758,1.153
0.764,1.153
0.770,1.153
0.776,1.154
0.782,1.154
0.789,1.155
0.795,1.155
0.801,1.156
0.807,1.156
0.813,1.157
0.819,1.157
0.825,1.158
0.831,1.158
0.838,1.159
0.844,1.160
0.850,1.160
0.856,1.161
0.862,1.162
0.868,1.162
0.875,1.163
0.881,1.163
0.887,1.164
0.893,1.165
0.899,1.165
0.905,1.166
0.911,1.166
0.917,1.167
0.924,1.168
0.930,1.168
0.936,1.169
0.942,1.170
0.948,1.170
0.954,1.171
0.960,1.171
0.967,1.172
0.973,1.173
0.979,1.174
0.985,1.174
0.991,1.175
0.997,1.176
1.003,1.176
1.010,1.177
1.016,1.178
1.022,1.178
1.028,1.179
1.034,1.180
1.040,1.181
1.046,1.181
1.052,1.182
1.060,1.184
1.066,1.184
1.072,1.184
1.079,1.185
1.085,1.186
1.091,1.187
1.097,1.188
1.103,1.188
1.109,1.189
1.115,1.190
1.122,1.191
1.128,1.191
1.134,1.192
1.140,1.193
1.146,1.193
1.152,1.194
1.159,1.195
1.165,1.196
1.171,1.196
1.177,1.197
1.183,1.198
1.189,1.199
1.195,1.200
1.202,1.200
1.208,1.201
1.214,1.202
1.220,1.203
1.226,1.203
1.232,1.204
1.238,1.205
1.245,1.206
1.251,1.206
1.257,1.207
1.263,1.208
1.269,1.208
1.275,1.209
1.281,1.210
1.288,1.211
1.294,1.212
1.300,1.213
1.306,1.213
1.312,1.214
1.318,1.215
1.324,1.215
1.330,1.216
1.337,1.217
1.343,1.218
1.349,1.219
1.355,1.220
1.361,1.220
1.367,1.221
1.373,1.222
1.380,1.223
1.386,1.223
1.392,1.224
1.398,1.225
1.404,1.225
1.410,1.226
1.416,1.227
1.423,1.228
1.429,1.229
1.435,1.230
1.441,1.231
1.447,1.231
1.453,1.232
1.459,1.233
1.465,1.234
1.472,1.234
1.478,1.236
1.484,1.236
1.490,1.237
1.497,1.238
1.503,1.239
1.509,1.239
1.515,1.240
1.520,1.241
1.526,1.241
1.532,1.242
1.538,1.243
1.544,1.243
1.550,1.244
1.556,1.245
1.561,1.245
1.567,1.245
1.573,1.246
1.579,1.247
1.585,1.247
1.591,1.248
1.596,1.249
1.602,1.249
1.608,1.249
1.614,1.250
1.621,1.251
1.627,1.251
1.633,1.252
1.639,1.252
1.645,1.252
1.651,1.253
1.657,1.253
1.664,1.253
1.670,1.254
1.676,1.254
1.682,1.254
1.688,1.254
1.694,1.255
1.700,1.255
1.707,1.256
1.713,1.256
1.719,1.257
1.725,1.257
1.731,1.258
1.737,1.259
1.744,1.259
1.750,1.260
1.756,1.261
1.762,1.262
1.768,1.262
1.774,1.263
1.780,1.264
1.787,1.264
1.793,1.265
1.799,1.266
1.805,1.266
1.811,1.267
1.817,1.268
1.823,1.268
1.830,1.269
1.836,1.269
1.842,1.270
1.848,1.270
1.854,1.271
1.860,1.272
1.866,1.272
1.873,1.273
1.879,1.274
1.885,1.274
1.891,1.275
1.897,1.276
1.903,1.277
1.909,1.277
1.916,1.278
1.922,1.279
1.928,1.279
1.934,1.280
1.940,1.281
1.946,1.281
1.952,1.282
1.959,1.283
1.965,1.283
1.971,1.284
1.977,1.285
1.983,1.285
1.989,1.286
1.995,1.287
2.002,1.287
2.008,1.288
2.014,1.289
2.020,1.289
2.026,1.290
2.032,1.291
2.038,1.292
2.044,1.292
2.051,1.293
2.057,1.293
2.063,1.294
2.069,1.295
2.075,1.295
2.081,1.296
2.087,1.296
2.094,1.297
2.100,1.298
2.106,1.298
2.112,1.299
2.118,1.300
2.124,1.300
2.130,1.301
2.136,1.302
2.143,1.303
2.149,1.303
2.155,1.304
2.161,1.305
2.167,1.305
2.173,1.306
2.179,1.307
2.185,1.307
2.192,1.308
2.198,1.309
2.204,1.309
2.210,1.310
2.216,1.311
2.222,1.311
2.228,1.312
2.235,1.313
2.241,1.313
2.247,1.314
2.253,1.315
2.259,1.315
2.265,1.316
2.271,1.317
2.277,1.317
2.284,1.318
2.290,1.318
2.296,1.319
2.302,1.320
2.308,1.320
2.314,1.321
2.320,1.322
2.327,1.322
2.333,1.323
2.339,1.324
2.345,1.324
2.351,1.325
2.357,1.326
2.363,1.326
2.370,1.327
2.376,1.328
2.382,1.328
2.388,1.329
2.394,1.330
2.400,1.330
2.406,1.331
2.412,1.332
2.419,1.332
2.425,1.333
2.431,1.333
2.437,1.334
2.443,1.335
2.449,1.335
2.455,1.336
2.462,1.337
2.470,1.337
2.476,1.339
2.482,1.339
2.489,1.340
2.495,1.341
2.501,1.341
2.507,1.341
2.514,1.342
2.519,1.343
2.525,1.343
2.531,1.344
2.537,1.344
2.543,1.345
2.548,1.345
2.554,1.346
2.560,1.346
2.566,1.347
2.572,1.348
2.577,1.348
2.583,1.349
2.589,1.349
2.595,1.350
