timestamp,voltaje
0.006,2.709
0.012,2.702
0.018,2.699
0.024,2.696
0.030,2.696
0.036,2.697
0.042,2.696
0.048,2.695
0.054,2.696
0.060,2.696
0.067,2.695
0.073,2.696
0.079,2.696
0.085,2.695
0.091,2.696
0.097,2.697
0.103,2.695
0.110,2.696
0.116,2.697
0.122,2.696
0.128,2.695
0.134,2.696
0.140,2.696
0.147,2.695
0.153,2.696
0.159,2.696
0.165,2.695
0.171,2.696
0.177,2.696
0.183,2.695
0.190,2.696
0.196,2.697
0.202,2.695
0.208,2.695
0.214,2.696
0.220,2.696
0.226,2.695
0.233,2.696
0.239,2.696
0.245,2.695
0.251,2.696
0.257,2.696
0.263,2.695
0.270,2.696
0.276,2.696
0.282,2.695
0.288,2.695
0.294,2.696
0.300,2.696
0.306,2.695
0.313,2.696
0.319,2.696
0.325,2.695
0.331,2.696
0.337,2.696
0.343,2.695
0.350,2.696
0.356,2.697
0.362,2.695
0.368,2.695
0.374,2.696
0.380,2.696
0.386,2.695
0.393,2.696
0.399,2.696
0.405,2.695
0.411,2.696
0.417,2.696
0.423,2.695
0.429,2.696
0.436,2.696
0.442,2.695
0.448,2.695
0.454,2.696
0.460,2.696
0.466,2.695
0.472,2.696
0.479,2.696
0.485,2.695
0.491,2.696
0.497,2.696
0.503,2.695
0.509,2.696
0.516,2.697
0.522,2.696
0.528,2.695
0.534,2.696
0.540,2.696
0.546,2.695
0.553,2.696
0.559,2.696
0.565,2.695
0.571,2.696
0.577,2.696
0.583,2.695
0.589,2.696
0.596,2.697
0.602,2.695
0.608,2.695
0.614,2.696
0.620,2.696
0.626,2.695
0.633,2.696
0.639,2.696
0.645,2.695
0.651,2.696
0.657,2.696
0.663,2.695
0.669,2.696
0.676,2.696
0.682,2.695
0.688,2.695
0.694,2.697
0.700,2.696
0.706,2.695
0.712,2.696
0.719,2.696
0.725,2.695
0.731,2.696
0.737,2.696
0.743,2.695
0.749,2.696
0.755,2.696
0.762,2.695
0.768,2.695
0.774,2.696
0.780,2.696
0.786,2.695
0.792,2.696
0.798,2.696
0.805,2.695
0.811,2.696
0.817,2.696
0.823,2.695
0.829,2.696
0.835,2.697
0.842,2.695
0.848,2.695
0.854,2.697
0.860,2.696
0.866,2.695
0.872,2.696
0.878,2.696
0.885,2.695
0.891,2.696
0.897,2.696
0.903,2.695
0.909,2.696
0.915,2.697
0.922,2.695
