timestamp,voltaje
0.006,2.719
0.013,2.712
0.019,2.709
0.025,2.707
0.031,2.705
0.037,2.706
0.043,2.706
0.049,2.705
0.056,2.706
0.062,2.706
0.068,2.705
0.074,2.705
0.080,2.706
0.086,2.705
0.092,2.705
0.098,2.705
0.104,2.705
0.110,2.704
0.116,2.705
0.122,2.705
0.128,2.704
0.134,2.705
0.139,2.705
0.145,2.704
0.151,2.704
0.157,2.705
0.163,2.705
0.169,2.704
0.174,2.704
0.180,2.705
0.186,2.704
0.192,2.704
0.198,2.705
0.204,2.705
0.210,2.705
0.217,2.706
0.223,2.706
0.229,2.705
0.235,2.705
0.241,2.706
0.247,2.705
0.253,2.705
0.260,2.706
0.266,2.705
0.272,2.705
0.278,2.706
0.284,2.705
0.290,2.705
0.296,2.706
0.303,2.706
0.309,2.705
0.315,2.705
0.321,2.706
0.327,2.705
0.333,2.705
0.339,2.706
0.346,2.705
0.353,2.706
0.359,2.707
0.365,2.706
0.372,2.705
0.378,2.706
0.384,2.705
0.390,2.705
0.396,2.706
0.402,2.705
0.408,2.704
0.413,2.704
0.419,2.705
0.425,2.704
0.431,2.703
0.437,2.704
0.442,2.704
0.448,2.703
0.454,2.704
0.460,2.704
0.466,2.703
0.471,2.703
0.477,2.704
0.483,2.704
0.489,2.703
0.495,2.704
0.501,2.705
0.507,2.704
0.513,2.705
0.519,2.706
0.526,2.705
0.532,2.705
0.538,2.706
0.544,2.705
0.550,2.704
0.556,2.706
0.562,2.705
0.569,2.704
0.575,2.705
0.581,2.705
0.587,2.704
0.593,2.705
0.599,2.706
0.605,2.705
0.612,2.705
0.618,2.706
0.624,2.705
0.630,2.704
0.636,2.705
0.642,2.705
0.648,2.704
0.655,2.705
0.661,2.705
0.667,2.704
0.673,2.705
0.679,2.706
0.685,2.705
0.691,2.704
0.698,2.705
0.704,2.705
0.710,2.704
0.716,2.705
0.722,2.705
0.728,2.704
0.734,2.705
0.740,2.705
0.747,2.704
0.753,2.705
0.759,2.705
0.765,2.704
0.771,2.704
0.777,2.705
0.783,2.705
0.790,2.704
0.796,2.705
0.802,2.705
